iter	Passed	Remaining
6573	194994	101619
6574	195022	101589
6575	195051	101559
6576	195079	101529
6577	195106	101498
6578	195134	101467
6579	195162	101437
6580	195191	101407
6581	195219	101376
6582	195246	101345
6583	195274	101314
6584	195302	101284
6585	195332	101254
6586	195360	101224
6587	195387	101193
6588	195415	101162
6589	195443	101132
6590	195470	101101
6591	195499	101071
6592	195529	101041
6593	195556	101011
6594	195586	100981
6595	195614	100951
6596	195642	100920
6597	195669	100889
6598	195699	100859
6599	195731	100831
6600	195762	100802
6601	195793	100773
6602	195825	100744
6603	195854	100715
6604	195885	100685
6605	195916	100657
6606	195947	100628
6607	195977	100598
6608	196005	100568
6609	196038	100540
6610	196068	100510
6611	196099	100481
6612	196130	100452
6613	196160	100423
6614	196189	100393
6615	196219	100363
6616	196249	100334
6617	196280	100305
6618	196311	100276
6619	196343	100247
6620	196373	100218
6621	196402	100188
6622	196434	100159
6623	196465	100130
6624	196494	100100
6625	196523	100071
6626	196553	100041
6627	196582	100011
6628	196611	99981
6629	196643	99952
6630	196672	99922
6631	196700	99892
6632	196728	99862
6633	196756	99831
6634	196784	99801
6635	196813	99770
6636	196840	99740
6637	196867	99708
6638	196893	99677
6639	196925	99648
6640	196954	99619
6641	196983	99588
6642	197012	99559
6643	197041	99529
6644	197069	99498
6645	197098	99468
6646	197125	99437
6647	197152	99406
6648	197180	99376
6649	197208	99345
6650	197238	99316
6651	197264	99284
6652	197292	99254
6653	197322	99224
6654	197350	99194
6655	197376	99162
6656	197406	99133
6657	197434	99102
6658	197462	99072
6659	197491	99042
6660	197519	99012
6661	197549	98982
6662	197578	98952
6663	197607	98922
6664	197634	98891
6665	197661	98860
6666	197689	98829
6667	197719	98800
6668	197750	98771
6669	197780	98742
6670	197810	98712
6671	197842	98683
6672	197871	98654
6673	197900	98623
6674	197930	98594
6675	197962	98565
6676	197991	98535
6677	198020	98506
6678	198049	98476
6679	198080	98446
6680	198109	98417
6681	198141	98388
6682	198173	98360
6683	198206	98332
6684	198240	98304
6685	198270	98275
6686	198300	98245
6687	198329	98215
6688	198359	98186
6689	198391	98158
6690	198421	98128
6691	198450	98098
6692	198481	98069
6693	198511	98040
6694	198540	98009
6695	198568	97979
6696	198600	97951
6697	198630	97921
6698	198660	97891
6699	198688	97861
6700	198716	97830
6701	198745	97800
6702	198772	97770
6703	198799	97739
6704	198826	97708
6705	198854	97677
6706	198883	97647
6707	198910	97616
6708	198940	97587
6709	198969	97557
6710	198997	97526
6711	199027	97497
6712	199056	97467
6713	199087	97438
6714	199115	97407
6715	199143	97377
6716	199170	97346
6717	199198	97315
6718	199226	97285
6719	199255	97255
6720	199284	97225
6721	199313	97195
6722	199340	97164
6723	199368	97134
6724	199397	97104
6725	199425	97074
6726	199454	97043
6727	199481	97013
6728	199510	96983
6729	199539	96953
6730	199568	96923
6731	199596	96892
6732	199624	96862
6733	199654	96832
6734	199684	96803
6735	199715	96774
6736	199743	96743
6737	199774	96714
6738	199804	96685
6739	199834	96655
6740	199866	96627
6741	199895	96597
6742	199926	96568
6743	199958	96539
6744	199988	96510
6745	200020	96481
6746	200051	96452
6747	200080	96422
6748	200111	96393
6749	200142	96364
6750	200173	96336
6751	200203	96306
6752	200233	96277
6753	200262	96247
6754	200292	96217
6755	200323	96188
6756	200353	96158
6757	200383	96129
6758	200412	96099
6759	200441	96069
6760	200470	96039
6761	200501	96010
6762	200534	95982
6763	200564	95953
6764	200595	95923
6765	200623	95893
6766	200652	95863
6767	200682	95834
6768	200711	95804
6769	200740	95774
6770	200766	95742
6771	200794	95712
6772	200822	95681
6773	200854	95653
6774	200883	95623
6775	200911	95592
6776	200938	95562
6777	200967	95532
6778	200997	95502
6779	201028	95473
6780	201056	95443
6781	201084	95412
6782	201112	95382
6783	201141	95352
6784	201171	95322
6785	201200	95292
6786	201228	95262
6787	201257	95232
6788	201284	95201
6789	201313	95171
6790	201341	95141
6791	201370	95111
6792	201399	95081
6793	201428	95051
6794	201457	95021
6795	201484	94990
6796	201511	94959
6797	201538	94929
6798	201567	94898
6799	201598	94869
6800	201625	94838
6801	201652	94807
6802	201682	94778
6803	201712	94749
6804	201741	94719
6805	201771	94689
6806	201801	94660
6807	201831	94630
6808	201860	94600
6809	201890	94571
6810	201918	94540
6811	201949	94511
6812	201979	94482
6813	202008	94452
6814	202036	94422
6815	202065	94391
6816	202098	94363
6817	202125	94333
6818	202156	94304
6819	202187	94274
6820	202218	94245
6821	202251	94217
6822	202282	94188
6823	202312	94159
6824	202340	94129
6825	202371	94099
6826	202401	94070
6827	202430	94040
6828	202460	94011
6829	202490	93981
6830	202523	93953
6831	202554	93924
6832	202586	93896
6833	202616	93866
6834	202646	93837
6835	202675	93807
6836	202703	93776
6837	202731	93746
6838	202757	93715
6839	202786	93684
6840	202813	93654
6841	202842	93624
6842	202871	93594
6843	202900	93564
6844	202929	93534
6845	202957	93504
6846	202986	93473
6847	203014	93443
6848	203044	93414
6849	203072	93383
6850	203100	93353
6851	203130	93323
6852	203158	93293
6853	203186	93263
6854	203216	93233
6855	203246	93204
6856	203274	93173
6857	203300	93142
6858	203329	93112
6859	203356	93081
6860	203383	93050
6861	203410	93019
6862	203438	92989
6863	203466	92958
6864	203495	92929
6865	203524	92899
6866	203551	92868
6867	203577	92837
6868	203605	92806
6869	203634	92776
6870	203663	92746
6871	203692	92716
6872	203722	92687
6873	203752	92658
6874	203783	92628
6875	203812	92598
6876	203843	92569
6877	203871	92539
6878	203899	92509
6879	203928	92479
6880	203958	92449
6881	203989	92420
6882	204018	92390
6883	204048	92361
6884	204079	92332
6885	204108	92302
6886	204137	92272
6887	204165	92242
6888	204195	92212
6889	204224	92182
6890	204253	92152
6891	204282	92122
6892	204308	92091
6893	204338	92061
6894	204368	92032
6895	204398	92003
6896	204428	91973
6897	204456	91943
6898	204487	91914
6899	204518	91884
6900	204546	91854
6901	204575	91824
6902	204608	91796
6903	204638	91767
6904	204666	91736
6905	204694	91706
6906	204722	91675
6907	204748	91644
6908	204776	91614
6909	204804	91584
6910	204833	91554
6911	204863	91524
6912	204891	91494
6913	204920	91464
6914	204949	91434
6915	204978	91404
6916	205007	91374
6917	205037	91345
6918	205065	91314
6919	205097	91286
6920	205126	91256
6921	205154	91225
6922	205184	91196
6923	205211	91165
6924	205238	91134
6925	205269	91105
6926	205297	91075
6927	205324	91044
6928	205352	91014
6929	205378	90983
6930	205406	90952
6931	205433	90921
6932	205462	90891
6933	205491	90862
6934	205518	90831
6935	205545	90800
6936	205572	90769
6937	205600	90739
6938	205629	90709
6939	205659	90679
6940	205688	90650
6941	205717	90620
6942	205752	90592
6943	205779	90561
6944	205808	90532
6945	205838	90502
6946	205867	90472
6947	205897	90443
6948	205926	90413
6949	205953	90382
6950	205981	90352
6951	206012	90322
6952	206041	90293
6953	206072	90264
6954	206100	90233
6955	206131	90204
6956	206161	90175
6957	206190	90145
6958	206221	90116
6959	206250	90086
6960	206280	90057
6961	206310	90027
6962	206339	89997
6963	206368	89967
6964	206397	89937
6965	206426	89907
6966	206455	89877
6967	206485	89848
6968	206514	89818
6969	206543	89788
6970	206571	89758
6971	206603	89729
6972	206632	89699
6973	206664	89671
6974	206693	89641
6975	206721	89610
6976	206748	89580
6977	206777	89550
6978	206807	89520
6979	206836	89490
6980	206864	89460
6981	206890	89429
6982	206917	89398
6983	206949	89369
6984	206977	89339
6985	207007	89310
6986	207037	89280
6987	207064	89250
6988	207093	89219
6989	207120	89189
6990	207148	89158
6991	207177	89129
6992	207206	89099
6993	207233	89068
6994	207260	89037
6995	207289	89007
6996	207317	88977
6997	207346	88947
6998	207373	88916
6999	207403	88887
7000	207432	88857
7001	207460	88826
7002	207487	88796
7003	207515	88765
7004	207542	88735
7005	207570	88704
7006	207601	88675
7007	207631	88646
7008	207660	88616
7009	207691	88587
7010	207720	88557
7011	207750	88528
7012	207780	88498
7013	207811	88469
7014	207841	88439
7015	207871	88410
7016	207899	88380
7017	207928	88350
7018	207957	88320
7019	207987	88290
7020	208017	88261
7021	208047	88231
7022	208076	88202
7023	208107	88173
7024	208138	88144
7025	208168	88114
7026	208198	88085
7027	208227	88055
7028	208257	88025
7029	208283	87994
7030	208312	87964
7031	208341	87934
7032	208371	87905
7033	208401	87875
7034	208429	87845
7035	208461	87816
7036	208491	87787
7037	208520	87757
7038	208552	87728
7039	208582	87699
7040	208612	87669
7041	208640	87639
7042	208666	87608
7043	208700	87580
7044	208728	87550
7045	208756	87519
7046	208785	87490
7047	208813	87459
7048	208841	87429
7049	208870	87399
7050	208899	87369
7051	208929	87340
7052	208957	87310
7053	208984	87279
7054	209014	87249
7055	209043	87220
7056	209072	87190
7057	209100	87159
7058	209129	87129
7059	209157	87099
7060	209187	87070
7061	209217	87040
7062	209245	87010
7063	209272	86979
7064	209299	86948
7065	209328	86918
7066	209357	86888
7067	209386	86859
7068	209412	86828
7069	209440	86797
7070	209468	86767
7071	209497	86737
7072	209524	86707
7073	209550	86675
7074	209577	86645
7075	209606	86615
7076	209635	86585
7077	209664	86555
7078	209694	86526
7079	209725	86496
7080	209754	86467
7081	209784	86437
7082	209815	86408
7083	209843	86378
7084	209874	86349
7085	209904	86319
7086	209933	86289
7087	209963	86260
7088	209995	86231
7089	210025	86202
7090	210054	86172
7091	210084	86142
7092	210115	86113
7093	210143	86083
7094	210174	86054
7095	210203	86024
7096	210233	85995
7097	210262	85965
7098	210294	85936
7099	210324	85907
7100	210354	85877
7101	210383	85848
7102	210414	85818
7103	210446	85789
7104	210477	85760
7105	210505	85730
7106	210535	85701
7107	210563	85671
7108	210595	85642
7109	210622	85611
7110	210649	85581
7111	210677	85550
7112	210704	85520
7113	210736	85491
7114	210766	85461
7115	210796	85432
7116	210827	85403
7117	210855	85372
7118	210882	85342
7119	210910	85312
7120	210938	85281
7121	210964	85250
7122	210991	85220
7123	211019	85189
7124	211046	85159
7125	211075	85129
7126	211103	85099
7127	211132	85069
7128	211161	85039
7129	211190	85009
7130	211220	84979
7131	211248	84949
7132	211276	84919
7133	211304	84888
7134	211330	84858
7135	211359	84828
7136	211387	84797
7137	211416	84767
7138	211443	84737
7139	211471	84706
7140	211498	84676
7141	211525	84645
7142	211553	84615
7143	211580	84584
7144	211611	84555
7145	211640	84525
7146	211672	84497
7147	211698	84466
7148	211727	84436
7149	211758	84407
7150	211788	84377
7151	211816	84347
7152	211846	84318
7153	211876	84288
7154	211905	84258
7155	211934	84228
7156	211966	84200
7157	211996	84170
7158	212026	84141
7159	212054	84111
7160	212084	84081
7161	212113	84051
7162	212142	84021
7163	212172	83992
7164	212201	83962
7165	212234	83934
7166	212265	83905
7167	212292	83874
7168	212320	83844
7169	212348	83814
7170	212378	83784
7171	212410	83755
7172	212439	83726
7173	212470	83696
7174	212500	83667
7175	212528	83637
7176	212557	83607
7177	212586	83577
7178	212615	83547
7179	212643	83517
7180	212670	83486
7181	212698	83456
7182	212726	83426
7183	212756	83396
7184	212787	83367
7185	212817	83338
7186	212847	83308
7187	212875	83278
7188	212901	83247
7189	212929	83217
7190	212959	83187
7191	212986	83157
7192	213013	83126
7193	213042	83096
7194	213069	83065
7195	213097	83035
7196	213129	83007
7197	213157	82976
7198	213183	82945
7199	213210	82915
7200	213239	82885
7201	213268	82855
7202	213297	82825
7203	213324	82795
7204	213351	82764
7205	213379	82734
7206	213408	82704
7207	213436	82674
7208	213466	82644
7209	213495	82614
7210	213522	82584
7211	213550	82554
7212	213579	82523
7213	213608	82494
7214	213638	82464
7215	213668	82435
7216	213696	82405
7217	213725	82375
7218	213754	82345
7219	213785	82316
7220	213814	82286
7221	213845	82257
7222	213874	82227
7223	213903	82197
7224	213932	82167
7225	213961	82138
7226	213993	82109
7227	214022	82079
7228	214055	82050
7229	214085	82021
7230	214117	81992
7231	214147	81963
7232	214178	81934
7233	214209	81905
7234	214237	81875
7235	214267	81845
7236	214296	81815
7237	214326	81786
7238	214357	81757
7239	214388	81728
7240	214417	81698
7241	214447	81669
7242	214478	81639
7243	214508	81610
7244	214537	81580
7245	214565	81550
7246	214595	81520
7247	214623	81490
7248	214649	81459
7249	214676	81429
7250	214704	81398
7251	214731	81368
7252	214759	81338
7253	214791	81309
7254	214823	81280
7255	214852	81250
7256	214880	81220
7257	214910	81190
7258	214938	81160
7259	214967	81130
7260	214996	81101
7261	215026	81071
7262	215053	81041
7263	215083	81011
7264	215111	80981
7265	215139	80951
7266	215168	80921
7267	215197	80891
7268	215225	80861
7269	215252	80830
7270	215281	80800
7271	215308	80770
7272	215337	80740
7273	215365	80710
7274	215394	80680
7275	215422	80650
7276	215450	80619
7277	215478	80589
7278	215505	80559
7279	215534	80529
7280	215562	80499
7281	215591	80469
7282	215620	80439
7283	215649	80409
7284	215679	80380
7285	215710	80351
7286	215739	80321
7287	215766	80290
7288	215796	80261
7289	215826	80231
7290	215855	80201
7291	215884	80172
7292	215914	80142
7293	215943	80112
7294	215975	80084
7295	216005	80054
7296	216034	80025
7297	216064	79995
7298	216095	79966
7299	216128	79937
7300	216159	79908
7301	216188	79878
7302	216217	79849
7303	216247	79819
7304	216277	79790
7305	216309	79761
7306	216339	79732
7307	216370	79702
7308	216399	79673
7309	216428	79643
7310	216457	79613
7311	216485	79583
7312	216516	79554
7313	216545	79524
7314	216573	79494
7315	216603	79464
7316	216629	79433
7317	216657	79403
7318	216684	79373
7319	216713	79343
7320	216741	79312
7321	216770	79283
7322	216799	79253
7323	216826	79222
7324	216857	79193
7325	216889	79164
7326	216918	79135
7327	216945	79104
7328	216973	79074
7329	217000	79043
7330	217030	79014
7331	217057	78983
7332	217085	78953
7333	217113	78923
7334	217145	78894
7335	217173	78864
7336	217200	78834
7337	217228	78803
7338	217256	78773
7339	217284	78743
7340	217312	78713
7341	217340	78683
7342	217368	78653
7343	217398	78623
7344	217425	78592
7345	217454	78563
7346	217486	78534
7347	217515	78504
7348	217543	78474
7349	217573	78444
7350	217601	78414
7351	217630	78384
7352	217660	78355
7353	217690	78325
7354	217721	78296
7355	217750	78266
7356	217780	78237
7357	217809	78207
7358	217840	78178
7359	217869	78148
7360	217900	78119
7361	217930	78090
7362	217962	78061
7363	217993	78032
7364	218023	78003
7365	218054	77973
7366	218085	77944
7367	218114	77915
7368	218144	77885
7369	218174	77855
7370	218204	77826
7371	218236	77797
7372	218265	77768
7373	218297	77739
7374	218325	77709
7375	218357	77680
7376	218386	77650
7377	218415	77620
7378	218443	77590
7379	218474	77561
7380	218504	77531
7381	218534	77502
7382	218564	77472
7383	218592	77442
7384	218621	77412
7385	218648	77382
7386	218677	77352
7387	218705	77322
7388	218733	77292
7389	218762	77262
7390	218788	77231
7391	218814	77200
7392	218845	77171
7393	218874	77141
7394	218906	77113
7395	218934	77083
7396	218962	77052
7397	218990	77022
7398	219018	76992
7399	219046	76962
7400	219075	76932
7401	219101	76901
7402	219129	76871
7403	219159	76841
7404	219187	76811
7405	219215	76781
7406	219241	76750
7407	219270	76720
7408	219298	76690
7409	219326	76660
7410	219354	76630
7411	219382	76600
7412	219410	76570
7413	219437	76539
7414	219464	76509
7415	219491	76478
7416	219519	76448
7417	219546	76418
7418	219575	76388
7419	219603	76358
7420	219632	76328
7421	219661	76298
7422	219693	76269
7423	219724	76240
7424	219752	76210
7425	219783	76181
7426	219815	76152
7427	219846	76123
7428	219874	76093
7429	219903	76063
